Record_Type,LF_site_num,LF_Type,locid,faa_Region,county,county_state,city,facility_name,facility_ownership,facility_use,latitude_degrees,longitude_degrees,elevation_ft_msl,status,ArptLocation
APT,14165.*H,HELIPORT,72NJ,AEA,CAMDEN,NJ,PENNSAUKEN,DAIAGI,PR,PR,39.99019444,-75.04480556,13.0,Open,POINT(-75.04480556 39.99019444)
APT,14170.01*H,HELIPORT,8NJ7,AEA,MORRIS,NJ,PEQUANNOCK,PIO COSTA,PR,PR,40.94315,-74.29071389,200.0,Open,POINT(-74.29071389 40.94315)
APT,14183.16*H,HELIPORT,JY16,AEA,WARREN,NJ,PHILLIPSBURG,MERRILL CREEK RESERVOIR,PR,PR,40.74,-75.09055556,938.0,Open,POINT(-75.09055556 40.74)
APT,14183.17*H,HELIPORT,5NJ7,AEA,WARREN,NJ,PHILLIPSBURG,WARREN HOSPITAL,PR,PR,40.70302778,-75.17816667,380.0,Open,POINT(-75.17816667 40.70302778)
APT,14183.19*A,AIRPORT,2NJ5,AEA,WARREN,NJ,PHILLIPSBURG,SANDUFF FARMS LANDING FLD,PR,PR,40.65204389,-75.18600861,350.0,Open,POINT(-75.18600861 40.65204389)
APT,14183.2*A,AIRPORT,2NJ6,AEA,WARREN,NJ,PHILLIPSBURG,MARKLE,PR,PR,40.77370861,-75.1593425,320.0,Open,POINT(-75.1593425 40.77370861)
APT,14187.*H,HELIPORT,2NJ7,AEA,MIDDLESEX,NJ,PISCATAWAY,FOLEY MACHINERY,PR,PR,40.55010333,-74.48765361,200.0,Open,POINT(-74.48765361 40.55010333)
APT,14188.01*H,HELIPORT,27NJ,AEA,GLOUCESTER,NJ,PITMAN,SONY MUSIC,PR,PR,39.74816972,-75.12795333,125.0,Open,POINT(-75.12795333 39.74816972)
APT,14188.8*A,AIRPORT,23NJ,AEA,SALEM,NJ,PITTSGROVE,ALLIANCE,PR,PR,39.50472222,-75.09305556,110.0,Open,POINT(-75.09305556 39.50472222)
APT,14189.*A,AIRPORT,N85,AEA,HUNTERDON,NJ,PITTSTOWN,ALEXANDRIA,PR,PU,40.58757389,-75.01942056,480.0,Open,POINT(-75.01942056 40.58757389)
APT,14189.01*B,BALLOONPORT,12JY,AEA,HUNTERDON,NJ,PITTSTOWN,CLINTON ELKS LODGE,PR,PR,40.60416667,-74.92083333,37.0,Open,POINT(-74.92083333 40.60416667)
APT,14190.*A,AIRPORT,N40,AEA,HUNTERDON,NJ,PITTSTOWN,SKY MANOR,PR,PU,40.56588222,-74.97930806,560.0,Open,POINT(-74.97930806 40.56588222)
APT,14208.*H,HELIPORT,11NJ,AEA,SOMERSET,NJ,PLUCKEMIN,SOUTHDOWN,PR,PR,40.64071306,-74.66421528,128.0,Open,POINT(-74.66421528 40.64071306)
APT,14211.51*H,HELIPORT,JY28,AEA,ATLANTIC,NJ,POMONA,ATLANTIC CITY MEDICAL CENTER,PR,PR,39.47961667,-74.53923889,63.0,Open,POINT(-74.53923889 39.47961667)
APT,14214.12*H,HELIPORT,3NJ2,AEA,MERCER,NJ,PRINCETON,EDUCATIONAL TESTING,PR,PR,40.34660278,-74.71666667,179.0,Open,POINT(-74.71666667 40.34660278)
APT,14214.13*H,HELIPORT,3NJ3,AEA,MERCER,NJ,PRINCETON,DOW JONES & COMPANY INC,PR,PR,40.37038444,-74.58598917,76.0,Open,POINT(-74.58598917 40.37038444)
APT,14214.14*H,HELIPORT,13NJ,AEA,MIDDLESEX,NJ,PRINCETON,WYETH-AYERST RESEARCH,PR,PR,40.36510694,-74.58293361,117.0,Open,POINT(-74.58293361 40.36510694)
APT,14214.15*H,HELIPORT,8NJ2,AEA,MERCER,NJ,PRINCETON,CARNEGIE CENTER,PR,PR,40.32205194,-74.64793556,80.0,Open,POINT(-74.64793556 40.32205194)
APT,14214.16*H,HELIPORT,45NJ,AEA,MIDDLESEX,NJ,PRINCETON,PRINCETON MEDICAL CENTER,PR,PR,40.34013611,-74.62560833,83.0,Open,POINT(-74.62560833 40.34013611)
APT,14214.2*H,HELIPORT,3NJ4,AEA,MERCER,NJ,PRINCETON,SARNOFF PRINCETON,PR,PR,40.34611111,-74.62694444,90.0,Open,POINT(-74.62694444 40.34611111)
APT,14215.*A,AIRPORT,39N,AEA,SOMERSET,NJ,PRINCETON/ROCKY HILL,PRINCETON,PR,PU,40.39908889,-74.65900639,128.2,Open,POINT(-74.65900639 40.39908889)
APT,14225.3*H,HELIPORT,7NJ8,AEA,UNION,NJ,RAHWAY,MERCK & COMPANY,PR,PR,40.60944444,-74.26,15.0,Open,POINT(-74.26 40.60944444)
APT,14226.*A,AIRPORT,3NJ6,AEA,BURLINGTON,NJ,RANCOCAS,INDUCTOTHERM,PR,PR,40.01547222,-74.84133333,71.7,Open,POINT(-74.84133333 40.01547222)
APT,14231.*A,AIRPORT,N51,AEA,HUNTERDON,NJ,READINGTON,SOLBERG-HUNTERDON,PR,PU,40.58274444,-74.73671667,189.0,Open,POINT(-74.73671667 40.58274444)
APT,14248.*H,HELIPORT,8NJ8,AEA,GLOUCESTER,NJ,RICHWOOD,KRAEMER,PR,PR,39.74428056,-75.15878889,110.0,Open,POINT(-75.15878889 39.74428056)
APT,14250.12*C,SEAPLANE BASE,NJ00,AEA,BERGEN,NJ,RIDGEFIELD PARK,RIDGEFIELD PARK,PR,PR,40.84593306,-74.02875083,0.0,Open,POINT(-74.02875083 40.84593306)
APT,14259.8*H,HELIPORT,14NJ,AEA,CAPE MAY,NJ,RIO GRANDE,WUERKERS NEW ACRES FARM,PR,PR,39.00900167,-74.88850417,22.0,Open,POINT(-74.88850417 39.00900167)
APT,14260.*H,HELIPORT,2JY6,AEA,HUNTERDON,NJ,RINGOES,THE RIDGE AT BACK BROOK,PR,PR,40.44125,-74.82816667,170.0,Open,POINT(-74.82816667 40.44125)
APT,14261.*A,AIRPORT,N87,AEA,MERCER,NJ,ROBBINSVILLE,TRENTON-ROBBINSVILLE,PR,PU,40.21394444,-74.60177778,118.0,Open,POINT(-74.60177778 40.21394444)
APT,14261.8*A,AIRPORT,4NJ0,AEA,HUNTERDON,NJ,ROSEMONT,WINDWARD FARMS,PR,PR,40.44927083,-75.01766944,425.0,Open,POINT(-75.01766944 40.44927083)
APT,14280.*A,AIRPORT,NJ74,AEA,SALEM,NJ,SALEM,SALEM AIRFIELD,PR,PR,39.56261278,-75.44964139,15.0,Open,POINT(-75.44964139 39.56261278)
APT,14280.02*A,AIRPORT,JY39,AEA,SALEM,NJ,SALEM,RAINBOW'S END,PR,PR,39.66111111,-75.46527778,11.0,Open,POINT(-75.46527778 39.66111111)
APT,14280.1*H,HELIPORT,4NJ3,AEA,SALEM,NJ,SALEM,SEABROOK,PR,PR,39.6195575,-75.43852889,30.0,Open,POINT(-75.43852889 39.6195575)
APT,14280.11*H,HELIPORT,48NJ,AEA,SALEM,NJ,SALEM,SOUTHERN TRAINING CENTER,PR,PR,39.56150167,-75.47908722,6.0,Open,POINT(-75.47908722 39.56150167)
APT,14280.3*A,AIRPORT,24NJ,AEA,SALEM,NJ,SALEM,TAILDRAGGER ACRES,PR,PR,39.49059722,-75.43326944,20.0,Open,POINT(-75.43326944 39.49059722)
APT,14286.01*H,HELIPORT,4NJ5,AEA,MIDDLESEX,NJ,SAYREVILLE,RARITAN CENTER,PR,PR,40.49260389,-74.52126556,10.0,Open,POINT(-74.52126556 40.49260389)
APT,14286.03*H,HELIPORT,17NJ,AEA,MIDDLESEX,NJ,SAYREVILLE,CMC STEEL NEW JERSEY,PR,PR,40.48621667,-74.32209194,32.0,Open,POINT(-74.32209194 40.48621667)
APT,14299.*H,HELIPORT,41NJ,AEA,HUDSON,NJ,SECAUCUS,MEADOWLANDS HOSPITAL MEDICAL CENTER,PR,PR,40.79176722,-74.07236361,10.0,Open,POINT(-74.07236361 40.79176722)
APT,14301.*A,AIRPORT,NJ06,AEA,CUMBERLAND,NJ,SHILOH,B J FARMS,PR,PR,39.45761444,-75.273245,105.0,Open,POINT(-75.273245 39.45761444)
APT,14301.01*A,AIRPORT,JY17,AEA,CUMBERLAND,NJ,SHILOH,WOODCREST FARMS AIRSTRIP,PR,PR,39.47222222,-75.2775,90.0,Open,POINT(-75.2775 39.47222222)
APT,14308.*H,HELIPORT,87NJ,AEA,ATLANTIC,NJ,SOMERS POINT,SHORE MEDICAL CENTER,PR,PR,39.31456667,-74.593125,75.0,Open,POINT(-74.593125 39.31456667)
APT,14310.1*A,AIRPORT,4NJ8,AEA,HUNTERDON,NJ,SOMERVILLE,PETERS,PR,PR,40.60010222,-74.73293944,150.0,Open,POINT(-74.73293944 40.60010222)
APT,14310.11*H,HELIPORT,09NJ,AEA,SOMERSET,NJ,SOMERVILLE,STONEBRIDGE FARM HELISTOP,PR,PR,40.65371278,-74.68654944,100.0,Open,POINT(-74.68654944 40.65371278)
APT,14310.12*H,HELIPORT,35NJ,AEA,SOMERSET,NJ,SOMERVILLE,MID-STATE,PR,PR,40.6003725,-74.7193575,260.0,Open,POINT(-74.7193575 40.6003725)
APT,14310.13*H,HELIPORT,68NJ,AEA,SOMERSET,NJ,SOMERVILLE,N U I,PR,PR,40.58232472,-74.61126889,100.0,Open,POINT(-74.61126889 40.58232472)
APT,14310.15*H,HELIPORT,4NJ1,AEA,SOMERSET,NJ,SOMERVILLE,SOMERSET MEDICAL CENTER,PR,PR,40.56894167,-74.594475,136.0,Open,POINT(-74.594475 40.56894167)
APT,14310.21*H,HELIPORT,5NJ0,AEA,HUNTERDON,NJ,SOMERVILLE,FIDDLERS ELBOW COUNTRY CLUB,PR,PR,40.64033333,-74.71938889,137.0,Open,POINT(-74.71938889 40.64033333)
APT,14311.*A,AIRPORT,SMQ,AEA,SOMERSET,NJ,SOMERVILLE,SOMERSET,PR,PU,40.62598064,-74.67003161,106.2,Open,POINT(-74.67003161 40.62598064)
APT,14318.3*H,HELIPORT,NJ10,AEA,MIDDLESEX,NJ,SOUTH BRUNSWICK,DAYTON,PR,PR,40.37281111,-74.517375,104.0,Open,POINT(-74.517375 40.37281111)
APT,14337.*A,AIRPORT,5NJ2,AEA,HUNTERDON,NJ,STANTON,HERR MOUNTAIN,PR,PR,40.59176889,-74.84127611,560.0,Open,POINT(-74.84127611 40.59176889)
APT,14338.11*H,HELIPORT,JY11,AEA,CAMDEN,NJ,STRATFORD,KENNEDY MEML HOSPITAL,PR,PR,39.82775833,-75.00625,83.0,Open,POINT(-75.00625 39.82775833)
APT,14344.*A,AIRPORT,FWN,AEA,SUSSEX,NJ,SUSSEX,SUSSEX,PR,PU,41.20021389,-74.62303528,421.6,Open,POINT(-74.62303528 41.20021389)
APT,14344.01*H,HELIPORT,1NJ9,AEA,SUSSEX,NJ,SUSSEX,AIR TRACTOR,PR,PR,41.29120556,-74.55099333,540.0,Open,POINT(-74.55099333 41.29120556)
APT,14349.*A,AIRPORT,TEB,AEA,BERGEN,NJ,TETERBORO,TETERBORO,PU,PU,40.85011111,-74.06083333,8.4,Open,POINT(-74.06083333 40.85011111)
APT,14351.*H,HELIPORT,NJ40,AEA,MONMOUTH,NJ,TINTON FALLS,HOVTOWN,PR,PR,40.21927917,-74.09402861,82.0,Open,POINT(-74.09402861 40.21927917)
APT,14353.1*A,AIRPORT,MJX,AEA,OCEAN,NJ,TOMS RIVER,OCEAN COUNTY,PU,PU,39.92604167,-74.29553472,86.0,Open,POINT(-74.29553472 39.92604167)
APT,14353.14*H,HELIPORT,95NJ,AEA,OCEAN,NJ,TOMS RIVER,MIDDLE SEDGE ISLAND,PR,PR,40.0001175,-74.08013694,5.0,Open,POINT(-74.08013694 40.0001175)
APT,14353.5*H,HELIPORT,3NJ5,AEA,OCEAN,NJ,TOMS RIVER,ELIZABETH GROGAN MEML,PR,PR,39.94835556,-74.11576944,5.0,Open,POINT(-74.11576944 39.94835556)
APT,14353.51*H,HELIPORT,44NJ,AEA,OCEAN,NJ,TOMS RIVER,COMMUNITY MEDICAL CENTER,PR,PR,39.96461111,-74.21588889,100.0,Open,POINT(-74.21588889 39.96461111)
APT,14355.5*H,HELIPORT,39NJ,AEA,PASSAIC,NJ,TOTOWA,TROOP B,PU,PR,40.90009861,-74.22736833,190.0,Open,POINT(-74.22736833 40.90009861)
APT,14357.*H,HELIPORT,1NJ7,AEA,MORRIS,NJ,TOWACO,SKYTOP FARMS,PR,PR,40.94732028,-74.3543175,850.0,Open,POINT(-74.3543175 40.94732028)
APT,14365.2*H,HELIPORT,5NJ4,AEA,MERCER,NJ,TRENTON,TRENTON,PU,PR,40.21399778,-74.76766139,10.0,Open,POINT(-74.76766139 40.21399778)
APT,14365.3*H,HELIPORT,5NJ5,AEA,BURLINGTON,NJ,TRENTON,ATSION HELISTOP,PU,PR,39.74317306,-74.72543639,60.0,Open,POINT(-74.72543639 39.74317306)
APT,14365.31*H,HELIPORT,5NJ6,AEA,MERCER,NJ,TRENTON,CONGOLEUM HELISTOP,PR,PR,40.25010861,-74.70682611,50.0,Open,POINT(-74.70682611 40.25010861)
APT,14365.33*H,HELIPORT,10NJ,AEA,MERCER,NJ,TRENTON,ST FRANCIS M C HELISTOP,PR,PR,40.21844222,-74.73877167,55.0,Open,POINT(-74.73877167 40.21844222)
APT,14365.34*H,HELIPORT,1JY4,AEA,MERCER,NJ,TRENTON,HAMILTON HEADQUARTER TROOP C,PU,PR,40.20222222,-74.64833333,81.0,Open,POINT(-74.64833333 40.20222222)
APT,14366.*A,AIRPORT,TTN,AEA,MERCER,NJ,TRENTON,TRENTON MERCER,PU,PU,40.27669444,-74.81347222,212.6,Open,POINT(-74.81347222 40.27669444)
APT,14375.02*H,HELIPORT,NJ90,AEA,MONMOUTH,NJ,UNION BEACH,IFF R & D,PR,PR,40.44027778,-74.15666667,10.0,Open,POINT(-74.15666667 40.44027778)
APT,14382.5*H,HELIPORT,5NJ3,AEA,SUSSEX,NJ,VERNON,GREAT GORGE COUNTRY CLUB INC,PR,PR,41.19120667,-74.53238139,520.0,Open,POINT(-74.53238139 41.19120667)
APT,14384.*A,AIRPORT,JY73,AEA,BURLINGTON,NJ,VINCENTOWN,RED LION,PR,PR,39.90415167,-74.74954917,54.0,Open,POINT(-74.74954917 39.90415167)
APT,14384.01*H,HELIPORT,JY18,AEA,BURLINGTON,NJ,VINCENTOWN,WARREN HOPELY,PR,PR,39.92833333,-74.76222222,22.0,Open,POINT(-74.76222222 39.92833333)
APT,14384.02*A,AIRPORT,3NJ9,AEA,BURLINGTON,NJ,VINCENTOWN,ALLEN AIRSTRIP,PR,PR,39.94101944,-74.771,51.0,Open,POINT(-74.771 39.94101944)
APT,14385.*A,AIRPORT,29N,AEA,CUMBERLAND,NJ,VINELAND,KROELINGER,PR,PU,39.52400417,-75.04634278,93.0,Open,POINT(-75.04634278 39.52400417)
APT,14385.01*H,HELIPORT,4NJ6,AEA,CUMBERLAND,NJ,VINELAND,VINELAND VETERANS HOME,PU,PR,39.49511556,-75.03073139,109.0,Open,POINT(-75.03073139 39.49511556)
APT,14385.02*H,HELIPORT,86NJ,AEA,CUMBERLAND,NJ,VINELAND,TWO CAN SAM,PR,PR,39.45333333,-75.12527778,108.0,Open,POINT(-75.12527778 39.45333333)
APT,14387.*A,AIRPORT,28N,AEA,GLOUCESTER,NJ,VINELAND,VINELAND-DOWNSTOWN,PR,PU,39.53958333,-74.96766667,120.0,Open,POINT(-74.96766667 39.53958333)
APT,14389.*H,HELIPORT,85NJ,AEA,CAMDEN,NJ,VOORHEES,VIRTUA-VOORHEES HOSPITAL,PR,PR,39.84691944,-74.927,125.0,Open,POINT(-74.927 39.84691944)
APT,14395.4*A,AIRPORT,NJ24,AEA,BURLINGTON,NJ,BURLINGTON COUNTY,WARREN GROVE RANGE,MR,PR,39.71333333,-74.4,105.0,Open,POINT(-74.4 39.71333333)
APT,14396.*A,AIRPORT,6NJ1,AEA,WARREN,NJ,WASHINGTON,VLIET,PR,PR,40.74037722,-74.95683667,460.0,Open,POINT(-74.95683667 40.74037722)
APT,14396.01*H,HELIPORT,JY20,AEA,WARREN,NJ,WASHINGTON,"BOWER, SCHMAN & WELCH",PR,PR,40.77083333,-74.98111111,560.0,Open,POINT(-74.98111111 40.77083333)
APT,14396.11*H,HELIPORT,9NJ9,AEA,GLOUCESTER,NJ,WASHINGTON TWP,KENNEDY HEALTH SYSTEM,PR,PR,39.73553889,-75.06521111,222.0,Open,POINT(-75.06521111 39.73553889)
APT,14398.*H,HELIPORT,JY30,AEA,CAMDEN,NJ,WATERFORD,BREEZY ACRES FARM,PR,PR,39.7286,-74.83665,142.0,Open,POINT(-74.83665 39.7286)
APT,14398.01*H,HELIPORT,25JY,AEA,CAMDEN,NJ,WATERFORD,HELI-RAY,PR,PR,39.72023333,-74.84613333,160.0,Open,POINT(-74.84613333 39.72023333)
APT,14400.*H,HELIPORT,6NJ3,AEA,PASSAIC,NJ,WAYNE,WAYNE OFFICE HELISTOP,PR,PR,40.97926417,-74.25098028,406.0,Open,POINT(-74.25098028 40.97926417)
APT,14420.*H,HELIPORT,6NJ5,AEA,HUDSON,NJ,WEEHAWKEN,LINCOLN TUNNEL,PR,PR,40.76454556,-74.02375111,66.0,Open,POINT(-74.02375111 40.76454556)
APT,14447.*A,AIRPORT,31E,AEA,OCEAN,NJ,WEST CREEK,EAGLES NEST,PR,PU,39.66545417,-74.30804444,38.6,Open,POINT(-74.30804444 39.66545417)
APT,14447.8*H,HELIPORT,6NJ6,AEA,MONMOUTH,NJ,WEST LONG BRANCH,185 MONMOUTH PARKWAY ASSOCIATES HELISTOP,PR,PR,40.30011083,-74.02541611,20.0,Open,POINT(-74.02541611 40.30011083)
APT,14448.*A,AIRPORT,4N1,AEA,PASSAIC,NJ,WEST MILFORD,GREENWOOD LAKE,PU,PU,41.12838889,-74.34652778,789.6,Open,POINT(-74.34652778 41.12838889)
APT,14448.01*C,SEAPLANE BASE,6NJ7,AEA,PASSAIC,NJ,WEST MILFORD,GREENWOOD LAKE,PR,PR,41.180095,-74.33431806,635.0,Open,POINT(-74.33431806 41.180095)
APT,14448.02*A,AIRPORT,JY43,AEA,PASSAIC,NJ,WEST MILFORD,HILL TOP,PR,PR,41.08322222,-74.33855556,921.0,Open,POINT(-74.33855556 41.08322222)
APT,14456.01*H,HELIPORT,8NJ1,AEA,HUNTERDON,NJ,WHITEHOUSE STATION,MERCK WHITEHOUSE STATION,PR,PR,40.63982389,-74.76544083,185.0,Open,POINT(-74.76544083 40.63982389)
APT,14460.*A,AIRPORT,WWD,AEA,CAPE MAY,NJ,WILDWOOD,CAPE MAY COUNTY,PU,PU,39.00836944,-74.90851111,21.7,Open,POINT(-74.90851111 39.00836944)
APT,14460.0*H,HELIPORT,1JY5,AEA,ATLANTIC,NJ,WILDWOOD,MOREY'S,PR,PR,38.98583333,-74.81,12.0,Open,POINT(-74.81 38.98583333)
APT,14462.91*A,AIRPORT,C01,AEA,GLOUCESTER,NJ,WILLIAMSTOWN,SOUTHERN CROSS,PR,PU,39.65555556,-75.01444444,145.0,Open,POINT(-75.01444444 39.65555556)
APT,14463.25*H,HELIPORT,96NJ,AEA,BURLINGTON,NJ,WILLINGBORO,LOURDES MEDICAL CENTER OF BURLINGTON CTY,PR,PR,40.04677778,-74.88238778,72.0,Open,POINT(-74.88238778 40.04677778)
APT,14463.26*H,HELIPORT,NJ23,AEA,BURLINGTON,NJ,WILLINGBORO,COLGATE PALMOLIVE,PR,PR,40.03705556,-74.84321972,50.0,Open,POINT(-74.84321972 40.03705556)
APT,14463.69*H,HELIPORT,26JY,AEA,CAMDEN,NJ,WINSLOW,BINDER WINSLOW,PR,PR,39.73844444,-74.91055556,150.0,Open,POINT(-74.91055556 39.73844444)
APT,14463.7*H,HELIPORT,7NJ1,AEA,CAMDEN,NJ,WINSLOW TOWNSHIP,NEW FREEDOM SWITCHING STATION,PR,PR,39.73900417,-74.96683194,130.0,Open,POINT(-74.96683194 39.73900417)
APT,14466.*A,AIRPORT,OBI,AEA,CAPE MAY,NJ,WOODBINE,WOODBINE MUNI,PU,PU,39.21913889,-74.79475,41.0,Open,POINT(-74.79475 39.21913889)
APT,14475.7*H,HELIPORT,7NJ6,AEA,HUNTERDON,NJ,WOODGLEN,LEBANON TWNSHP MUN BLDG,PU,PR,40.7176,-74.89211222,925.0,Open,POINT(-74.89211222 40.7176)
APT,14478.*A,AIRPORT,JY08,AEA,SALEM,NJ,WOODSTOWN,VAR-SKY,PR,PR,39.65011389,-75.28407639,135.0,Open,POINT(-75.28407639 39.65011389)
APT,14484.*A,AIRPORT,WRI,AEA,BURLINGTON,NJ,WRIGHTSTOWN,MC GUIRE FLD (JOINT BASE MC GUIRE DIX LAKEHURST),MA,PR,40.01558353,-74.59169914,140.5,Open,POINT(-74.59169914 40.01558353)
APT,14524.*A,AIRPORT,ALM,ASW,OTERO,NM,ALAMOGORDO,ALAMOGORDO-WHITE SANDS RGNL,PU,PU,32.83941667,-105.9911389,199.9,Open,POINT(-105.9911389 32.83941667)
APT,14524.02*A,AIRPORT,E02,ASW,OTERO,NM,ALAMOGORDO,TIMBERON,PU,PU,32.63406944,-105.68745,963.0,Open,POINT(-105.68745 32.63406944)
APT,14524.04*H,HELIPORT,NM34,ASW,OTERO,NM,ALAMOGORDO,KEELIN,PR,PR,32.97527778,-105.9824889,500.0,Open,POINT(-105.9824889 32.97527778)
APT,14524.05*A,AIRPORT,7NM1,ASW,OTERO,NM,ALAMOGORDO,MESA VERDE RANCH STRIP,PR,PR,32.93527778,-106.0452778,237.0,Open,POINT(-106.0452778 32.93527778)
APT,14525.*A,AIRPORT,HMN,ASW,OTERO,NM,ALAMOGORDO,HOLLOMAN AFB,MA,PR,32.85185822,-106.1085376,93.0,Open,POINT(-106.1085376 32.85185822)
APT,14525.01*H,HELIPORT,NM23,ASW,OTERO,NM,ALAMOGORDO,S&J,PR,PR,32.89619444,-105.9671667,337.0,Open,POINT(-105.9671667 32.89619444)
APT,14526.8*A,AIRPORT,NM10,ASW,HARDING,NM,ALBERT,TEQUESQUITE RANCH,PR,PR,35.87920278,-103.8130194,500.0,Open,POINT(-103.8130194 35.87920278)
APT,14528.01*H,HELIPORT,NM50,ASW,BERNALILLO,NM,ALBUQUERQUE,LOVELACE WESTSIDE HOSPITAL,PR,PR,35.20681111,-106.6761806,218.0,Open,POINT(-106.6761806 35.20681111)
APT,14528.05*H,HELIPORT,NM11,ASW,BERNALILLO,NM,ALBUQUERQUE,UNIVERSITY OF NM HOSPITAL,PU,PR,35.08798333,-106.6185861,273.0,Open,POINT(-106.6185861 35.08798333)
APT,14528.06*H,HELIPORT,NM00,ASW,BERNALILLO,NM,ALBUQUERQUE,ALBUQUERQUE RGNL MEDICAL CENTER,PR,PR,35.08885278,-106.6363611,37.0,Open,POINT(-106.6363611 35.08885278)
APT,14528.1*A,AIRPORT,AEG,ASW,BERNALILLO,NM,ALBUQUERQUE,DOUBLE EAGLE II,PU,PU,35.14490944,-106.7951739,837.4,Open,POINT(-106.7951739 35.14490944)
APT,14532.*A,AIRPORT,ABQ,ASW,BERNALILLO,NM,ALBUQUERQUE,ALBUQUERQUE INTL SUNPORT,PU,PU,35.03893156,-106.6082622,354.9,Open,POINT(-106.6082622 35.03893156)
APT,14532.01*H,HELIPORT,NM39,ASW,BERNALILLO,NM,ALBUQUERQUE,PRESBYTERIAN HOSPITAL,PR,PR,35.082,-106.6341389,73.0,Open,POINT(-106.6341389 35.082)
APT,14534.*A,AIRPORT,AXX,ASW,COLFAX,NM,ANGEL FIRE,ANGEL FIRE,PU,PU,36.42200028,-105.289905,379.5,Open,POINT(-105.289905 36.42200028)
APT,14534.20*A,AIRPORT,NM12,ASW,HIDALGO,NM,ANIMAS,THURMOND,PR,PR,31.91764444,-108.7807194,477.0,Open,POINT(-108.7807194 31.91764444)
APT,14534.7*A,AIRPORT,NM64,ASW,HIDALGO,NM,ANIMAS,GRAY RANCH,PR,PR,31.45870556,-108.8625583,155.0,Open,POINT(-108.8625583 31.45870556)
APT,14536.*A,AIRPORT,NM76,ASW,SAN MIGUEL,NM,ANTON CHICO,PARK SPRINGS,PR,PR,35.26083333,-104.9188889,115.0,Open,POINT(-104.9188889 35.26083333)
APT,14538.61*A,AIRPORT,13Q,ASW,CATRON,NM,APACHE CREEK,JEWETT MESA,PU,PU,34.00430556,-108.6797778,681.0,Open,POINT(-108.6797778 34.00430556)
APT,14542.*A,AIRPORT,ATS,ASW,EDDY,NM,ARTESIA,ARTESIA MUNI,PU,PU,32.85194444,-104.4675833,544.5,Open,POINT(-104.4675833 32.85194444)
APT,14542.01*H,HELIPORT,NM45,ASW,EDDY,NM,ARTESIA,PAY JAY NR 1,PR,PR,32.83927889,-104.4016294,386.0,Open,POINT(-104.4016294 32.83927889)
APT,14542.02*H,HELIPORT,NM46,ASW,EDDY,NM,ARTESIA,PAY JAY NR 2,PR,PR,32.84039,-104.4005183,385.0,Open,POINT(-104.4005183 32.84039)
APT,14542.03*A,AIRPORT,01NM,ASW,EDDY,NM,ARTESIA,CHAMPION RANCH,PR,PR,33.00861111,-104.5402778,630.0,Open,POINT(-104.5402778 33.00861111)
APT,14542.1*A,AIRPORT,NM47,ASW,EDDY,NM,ARTESIA,2 X 4 RANCH,PR,PR,32.78011333,-104.3813506,360.0,Open,POINT(-104.3813506 32.78011333)
APT,14544.*A,AIRPORT,N19,ASW,SAN JUAN,NM,AZTEC,AZTEC MUNI,PU,PU,36.83694928,-108.0286564,882.0,Open,POINT(-108.0286564 36.83694928)
APT,14546.1*A,AIRPORT,BRG,ASW,VALENCIA,NM,BELEN,BELEN RGNL,PU,PU,34.64586164,-106.8363401,199.5,Open,POINT(-106.8363401 34.64586164)
APT,14546.11*A,AIRPORT,55NM,ASW,SOCORRO,NM,BELEN,BURRIS RANCH NR 1,PR,PR,34.48339722,-106.6130769,218.0,Open,POINT(-106.6130769 34.48339722)
APT,14546.7*A,AIRPORT,NM33,ASW,SAN MIGUEL,NM,BELL RANCH,BELL RANCH HEADQUARTERS,PR,PR,35.54754472,-104.0838625,400.0,Open,POINT(-104.0838625 35.54754472)
APT,14546.71*A,AIRPORT,NM32,ASW,SAN MIGUEL,NM,BELL RANCH,BELL RANCH WAGGONER,PR,PR,35.70210417,-104.0622361,725.0,Open,POINT(-104.0622361 35.70210417)
APT,14550.*A,AIRPORT,NM88,ASW,VALENCIA,NM,BOSQUE,SKYWAGON FARM,PR,PR,34.54325,-106.7598889,770.0,Open,POINT(-106.7598889 34.54325)
APT,14550.07*A,AIRPORT,NM40,ASW,VALENCIA,NM,BOSQUE,FLYING H,PR,PR,34.54017222,-106.7779,772.0,Open,POINT(-106.7779 34.54017222)
APT,14554.*A,AIRPORT,NM84,ASW,LINCOLN,NM,CAPITAN,G BAR F RANCH,PR,PR,33.54452722,-105.3755389,505.0,Open,POINT(-105.3755389 33.54452722)
APT,14554.01*A,AIRPORT,4AZ2,ASW,LINCOLN,NM,CAPITAN,BLOCK RANCH,PR,PR,33.70202611,-105.3838733,966.0,Open,POINT(-105.3838733 33.70202611)
APT,14559.*A,AIRPORT,CNM,ASW,EDDY,NM,CARLSBAD,CAVERN CITY AIR TRML,PU,PU,32.33744444,-104.2633611,294.6,Open,POINT(-104.2633611 32.33744444)
APT,14559.2*A,AIRPORT,62NM,ASW,EDDY,NM,CARLSBAD,SEVEN RIVERS,PR,PR,32.59872472,-104.42635,360.0,Closed Indefinitely,POINT(-104.42635 32.59872472)
APT,14559.3*H,HELIPORT,NM95,ASW,EDDY,NM,CARLSBAD,CAREFLIGHT 25,PR,PR,32.35008333,-104.2512222,297.0,Open,POINT(-104.2512222 32.35008333)
